COD_DANE_A,MPIO_CDPMP,CLAS_CCDGO,TVIVIENDA,TP16_HOG,TP19_EE_1,TP19_EE_E1,TP19_EE_E2,TP19_EE_E3,TP19_EE_E4,TP19_EE_E5,TP19_EE_E6,TP27_PERSO,area_ha,medidores,med_residencial,med_comercial,med_industrial,med_dentro,med_cercano,med_ambiguo,med_dir,consumo_prom,consumo_mediana,estrato_moda,med_estrato1,med_estrato2,med_estrato3,med_estrato4,med_estrato5,med_estrato6,med_x_vivienda,med_x_ha
0512910000000000040121,05129,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627042921777553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0512910000000000040122,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2872835604107733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0512910000000000040123,05129,1,42.0,40.0,38.0,0.0,37.0,1.0,0.0,0.0,0.0,137.0,0.1576843385406974,34.0,34.0,0.0,0.0,29.0,5.0,4.0,4.0,131.1,122.0,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.81,215.6
0512910000000000040124,05129,1,77.0,72.0,71.0,0.0,70.0,1.0,0.0,0.0,0.0,257.0,0.6302493993626395,84.0,83.0,1.0,0.0,55.0,29.0,28.0,27.0,151.0,136.2,2.0,0.0,83.0,0.0,0.0,0.0,0.0,1.09,133.3
0512910000000000040125,05129,1,27.0,27.0,27.0,0.0,26.0,1.0,0.0,0.0,0.0,104.0,0.21290298477885727,31.0,28.0,3.0,0.0,29.0,2.0,0.0,0.0,123.0,120.8,2.0,0.0,28.0,0.0,0.0,0.0,0.0,1.15,145.6
0512910000000000040126,05129,1,9.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,22.0,3.131385614172166,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.22,0.6
0512910000000000040127,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.544139296383002,11.0,10.0,1.0,0.0,4.0,7.0,0.0,0.0,245.6,184.5,2.0,0.0,7.0,0.0,0.0,3.0,0.0,,2.0
0512910000000000040128,05129,1,7.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,5.269099016246241,16.0,12.0,2.0,2.0,7.0,9.0,0.0,0.0,202.1,205.7,2.0,0.0,12.0,0.0,0.0,0.0,0.0,2.29,3.0
0512910000000000040129,05129,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8241595974652046,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,131.8,131.8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2
0512910000000000040130,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383388589079643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0512910000000000040131,05129,1,14.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,41.0,0.2953384778912565,6.0,1.0,4.0,0.0,1.0,5.0,2.0,0.0,332.8,332.8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43,20.3
0512910000000000040132,05129,1,164.0,155.0,155.0,0.0,153.0,2.0,0.0,0.0,0.0,513.0,1.156767425783368,97.0,92.0,4.0,0.0,96.0,1.0,1.0,0.0,135.6,127.7,2.0,0.0,92.0,0.0,0.0,0.0,0.0,0.59,83.9
0512910000000000040133,05129,1,25.0,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,73.0,0.09731421528307639,99.0,89.0,9.0,1.0,60.0,39.0,0.0,0.0,147.7,133.9,2.0,1.0,88.0,0.0,0.0,0.0,0.0,3.96,1017.3
0512910000000000040134,05129,1,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,2.260138801061268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0512910000000000040201,05129,1,70.0,68.0,67.0,15.0,37.0,13.0,1.0,0.0,0.0,123.0,6.3619425446317965,7.0,5.0,2.0,0.0,5.0,2.0,0.0,0.0,160.8,160.8,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.1,1.1
0512910000000000040203,05129,1,21.0,20.0,20.0,1.0,18.0,1.0,0.0,0.0,0.0,73.0,0.19993566856137357,31.0,20.0,11.0,0.0,19.0,12.0,0.0,0.0,163.2,146.7,2.0,0.0,20.0,0.0,0.0,0.0,0.0,1.48,155.0
0512910000000000040204,05129,1,53.0,52.0,52.0,0.0,50.0,1.0,0.0,0.0,0.0,158.0,0.25039264196602473,59.0,52.0,6.0,0.0,59.0,0.0,0.0,0.0,121.9,115.4,2.0,0.0,52.0,0.0,0.0,0.0,0.0,1.11,235.6
0512910000000000040212,05129,1,67.0,64.0,63.0,0.0,61.0,2.0,0.0,0.0,0.0,193.0,0.2387313534056359,67.0,64.0,3.0,0.0,67.0,0.0,0.0,0.0,157.2,135.5,2.0,0.0,64.0,0.0,0.0,0.0,0.0,1.0,280.7
0512910000000000040213,05129,1,24.0,22.0,22.0,1.0,21.0,0.0,0.0,0.0,0.0,85.0,0.16200698156412668,22.0,22.0,0.0,0.0,20.0,2.0,1.0,0.0,189.6,179.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.92,135.8
0512910000000000040224,05129,1,37.0,35.0,35.0,1.0,33.0,1.0,0.0,0.0,0.0,113.0,0.15329872007000078,35.0,33.0,2.0,0.0,35.0,0.0,0.0,0.0,137.0,128.3,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.95,228.3
0512910000000000040226,05129,1,13.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,53.0,0.19399617444190598,9.0,9.0,0.0,0.0,6.0,3.0,1.0,0.0,268.7,220.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.69,46.4
0512910000000000040227,05129,1,20.0,20.0,20.0,2.0,17.0,1.0,0.0,0.0,0.0,74.0,0.06483826267745858,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,138.0,117.8,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.25,77.1
0512910000000000040228,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017331529280393502,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,201.6,186.5,2.0,0.0,5.0,0.0,0.0,0.0,0.0,,288.5
0512910000000000040229,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.493545750789542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0512910000000000040230,05129,1,22.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,57.0,1.1413901754073728,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,160.4,142.9,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.27,5.3
0512910000000000040231,05129,1,7.0,8.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,18.0,0.024415515871855555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0512910000000000040232,05129,1,26.0,24.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,55.0,2.1526315330529835,17.0,17.0,0.0,0.0,16.0,1.0,0.0,0.0,119.9,90.6,2.0,0.0,17.0,0.0,0.0,0.0,0.0,0.65,7.9
0512910000000000040233,05129,1,32.0,31.0,31.0,3.0,28.0,0.0,0.0,0.0,0.0,96.0,0.3429059522065638,11.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,154.2,166.8,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.34,32.1
0512910000000000040234,05129,1,13.0,13.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,44.0,0.024484099392329678,19.0,19.0,0.0,0.0,17.0,2.0,2.0,0.0,154.5,114.1,2.0,0.0,19.0,0.0,0.0,0.0,0.0,1.46,776.0
0512910000000000040235,05129,1,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,0.03474529812118287,11.0,11.0,0.0,0.0,7.0,4.0,0.0,0.0,124.8,113.3,2.0,0.0,11.0,0.0,0.0,0.0,0.0,1.83,316.6
0512910000000000040236,05129,1,17.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,53.0,0.0991729422950128,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,195.5,115.2,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.18,30.3
0512910000000000040237,05129,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2009673572913575,17.0,17.0,0.0,0.0,4.0,13.0,0.0,0.0,121.6,106.8,2.0,0.0,17.0,0.0,0.0,0.0,0.0,8.5,14.2
0512910000000000040238,05129,1,16.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,44.0,0.1340891050927265,37.0,36.0,1.0,0.0,17.0,20.0,0.0,0.0,139.0,141.9,2.0,0.0,36.0,0.0,0.0,0.0,0.0,2.31,275.9
0512910000000000040239,05129,1,36.0,33.0,33.0,0.0,32.0,1.0,0.0,0.0,0.0,112.0,0.16398904301548317,41.0,40.0,1.0,0.0,41.0,0.0,0.0,0.0,144.5,130.1,2.0,0.0,40.0,0.0,0.0,0.0,0.0,1.14,250.0
0512910000000000040240,05129,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5781295398076285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
0512910000000000040241,05129,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36984608069117375,11.0,6.0,5.0,0.0,1.0,10.0,0.0,0.0,414.0,183.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,29.7
0512910000000000040301,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447321284642429,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.2
0512910000000000040303,05129,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046068238304902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0512910000000000040320,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2925308543647507,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,2.3
0512910000000000040323,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533509840302018,5.0,5.0,0.0,0.0,3.0,2.0,2.0,0.0,127.5,133.1,2.0,0.0,5.0,0.0,0.0,0.0,0.0,,3.3
0512910000000000040325,05129,1,84.0,83.0,83.0,0.0,81.0,2.0,0.0,0.0,0.0,285.0,0.5528500249983755,106.0,105.0,1.0,0.0,34.0,72.0,71.0,0.0,142.4,126.7,2.0,0.0,105.0,0.0,0.0,0.0,0.0,1.26,191.7
0512910000000000040326,05129,1,24.0,24.0,24.0,1.0,23.0,0.0,0.0,0.0,0.0,75.0,0.08747009412503451,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,83.1,86.8,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.42,114.3
0512910000000000040327,05129,1,104.0,92.0,92.0,2.0,89.0,1.0,0.0,0.0,0.0,289.0,1.3813070336083917,23.0,23.0,0.0,0.0,21.0,2.0,2.0,0.0,128.6,93.2,2.0,10.0,13.0,0.0,0.0,0.0,0.0,0.22,16.7
0512910000000000040328,05129,1,6.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,1.6218502341812524,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,288.5,288.5,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33,1.2
0512910000000000040329,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7752166815563974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0512910000000000040330,05129,1,79.0,68.0,67.0,0.0,63.0,4.0,0.0,0.0,0.0,224.0,0.5334293679629005,75.0,74.0,1.0,0.0,57.0,18.0,0.0,0.0,151.3,134.9,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.95,140.6
0512910000000000040331,05129,1,19.0,10.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,31.0,0.21873613622786126,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,107.0,110.6,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.21,18.3
0512910000000000040332,05129,1,30.0,31.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,88.0,2.653792384743101,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,358.0,358.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.07,0.8
0512910000000000040333,05129,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2127402098297646,4.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,201.3,101.3,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.67,3.3
0512910000000000040334,05129,1,26.0,21.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,62.0,0.09471559793242706,12.0,12.0,0.0,0.0,10.0,2.0,2.0,0.0,117.2,97.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.46,126.7
0512910000000000040335,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018391161322372052,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,127.2,113.4,2.0,3.0,7.0,0.0,0.0,0.0,0.0,,543.7
0512910000000000040336,05129,1,19.0,17.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,51.0,0.08826545059542631,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,132.6,114.9,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.26,56.6
0512910000000000040337,05129,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020034603199179112,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,131.4,131.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12,49.9
0512910000000000040338,05129,1,40.0,37.0,37.0,9.0,28.0,0.0,0.0,0.0,0.0,120.0,0.575256745186174,74.0,72.0,0.0,1.0,73.0,1.0,1.0,0.0,117.1,106.8,2.0,21.0,51.0,0.0,0.0,0.0,0.0,1.85,128.6
0512910000000000040401,05129,1,8.0,8.0,8.0,0.0,4.0,3.0,1.0,0.0,0.0,20.0,3.7947235437271063,14.0,13.0,0.0,1.0,12.0,2.0,0.0,0.0,158.8,105.4,2.0,5.0,8.0,0.0,0.0,0.0,0.0,1.75,3.7
0512910000000000040402,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539809181639226,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,288.1,292.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,,4.2
0512910000000000040403,05129,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2492185291298168,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,447.2,447.2,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8
0512910000000000040404,05129,1,6.0,6.0,6.0,0.0,4.0,1.0,0.0,1.0,0.0,12.0,3.174290193340368,6.0,5.0,1.0,0.0,5.0,1.0,0.0,0.0,299.5,274.1,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.9
0512910000000000040405,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2420397608305431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0512910000000000040406,05129,1,14.0,13.0,13.0,0.0,1.0,11.0,1.0,0.0,0.0,41.0,10.885859983906848,14.0,13.0,0.0,1.0,0.0,14.0,0.0,0.0,215.0,173.1,3.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,1.3
0512910000000000040407,05129,1,9.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,20.0,0.9135832191324876,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,87.2,87.2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.22,2.2
0512910000000000040408,05129,1,32.0,27.0,27.0,0.0,1.0,21.0,1.0,4.0,0.0,83.0,6.9177317954498925,27.0,27.0,0.0,0.0,26.0,1.0,0.0,0.0,288.6,241.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.84,3.9
0512910000000000040501,05129,1,76.0,76.0,76.0,0.0,75.0,1.0,0.0,0.0,0.0,272.0,1.304689958622261,33.0,32.0,1.0,0.0,24.0,9.0,3.0,0.0,116.3,97.1,2.0,13.0,19.0,0.0,0.0,0.0,0.0,0.43,25.3
0512910000000000040502,05129,1,79.0,76.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,246.0,0.8806692142499504,27.0,27.0,0.0,0.0,23.0,4.0,1.0,0.0,101.8,102.3,2.0,11.0,16.0,0.0,0.0,0.0,0.0,0.34,30.7
0512910000000000040503,05129,1,13.0,11.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,33.0,0.9713247253320367,62.0,61.0,1.0,0.0,57.0,5.0,1.0,0.0,112.5,109.9,2.0,26.0,34.0,1.0,0.0,0.0,0.0,4.77,63.8
0512910000000000040504,05129,1,37.0,37.0,37.0,0.0,35.0,1.0,0.0,1.0,0.0,160.0,0.2367831306062852,21.0,20.0,0.0,0.0,21.0,0.0,0.0,0.0,115.2,108.0,2.0,5.0,15.0,0.0,0.0,0.0,0.0,0.57,88.7
0512910000000000040505,05129,1,36.0,27.0,27.0,0.0,19.0,8.0,0.0,0.0,0.0,95.0,4.004316928565914,22.0,22.0,0.0,0.0,17.0,5.0,1.0,0.0,152.7,123.2,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.61,5.5
0512910000000000040507,05129,1,26.0,25.0,25.0,7.0,18.0,0.0,0.0,0.0,0.0,88.0,0.43923117545389406,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,127.4,127.7,2.0,8.0,20.0,0.0,0.0,0.0,0.0,1.08,63.7
0512910000000000040508,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.694941915084721,48.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,95.3,84.2,2.0,21.0,27.0,0.0,0.0,0.0,0.0,,17.8
0512910000000000040509,05129,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1099724373205277,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,82.4,79.7,1.0,5.0,2.0,0.0,0.0,0.0,0.0,2.33,6.3
0512910000000000040510,05129,1,32.0,27.0,27.0,1.0,25.0,1.0,0.0,0.0,0.0,75.0,0.9942477915482303,16.0,16.0,0.0,0.0,15.0,1.0,0.0,0.0,95.9,94.9,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.5,16.1
0512910000000000040511,05129,1,12.0,12.0,12.0,0.0,10.0,2.0,0.0,0.0,0.0,33.0,1.915180274704986,35.0,33.0,2.0,0.0,35.0,0.0,0.0,0.0,104.2,93.8,2.0,13.0,20.0,0.0,0.0,0.0,0.0,2.92,18.3
0512910000000000040512,05129,1,25.0,21.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,58.0,0.14807521197410134,10.0,10.0,0.0,0.0,7.0,3.0,1.0,0.0,115.4,105.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.4,67.5
0512910000000000040513,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984791433565574,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,123.7,127.7,2.0,1.0,2.0,0.0,0.0,0.0,0.0,,6.7
0512910000000000040514,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15411122693600318,15.0,13.0,2.0,0.0,14.0,1.0,1.0,0.0,140.1,138.9,2.0,2.0,11.0,0.0,0.0,0.0,0.0,,97.3
0512910000000000040515,05129,1,22.0,22.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,84.0,0.11957707665384766,15.0,15.0,0.0,0.0,11.0,4.0,2.0,0.0,136.0,104.4,2.0,6.0,9.0,0.0,0.0,0.0,0.0,0.68,125.4
0512910000000000040516,05129,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076726814982237,17.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,108.4,81.6,1.0,10.0,7.0,0.0,0.0,0.0,0.0,,55.3
0512920010100100010101,05129,2,61.0,55.0,54.0,1.0,52.0,0.0,0.0,0.0,0.0,154.0,0.9863861942226994,39.0,38.0,0.0,0.0,22.0,17.0,15.0,15.0,134.0,109.5,2.0,1.0,36.0,1.0,0.0,0.0,0.0,0.64,39.5
0512920010100100010102,05129,2,20.0,19.0,19.0,1.0,18.0,0.0,0.0,0.0,0.0,51.0,1.3105210746896674,45.0,44.0,0.0,0.0,42.0,3.0,0.0,0.0,135.2,92.7,2.0,3.0,41.0,0.0,0.0,0.0,0.0,2.25,34.3
0512920010100100010103,05129,2,6.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.08358598197506936,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,179.9,182.3,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5,35.9
0512920010100100010104,05129,2,126.0,117.0,117.0,6.0,103.0,1.0,0.0,0.0,0.0,401.0,1.4408088287002416,100.0,99.0,1.0,0.0,80.0,20.0,17.0,17.0,125.9,118.3,2.0,2.0,97.0,0.0,0.0,0.0,0.0,0.79,69.4
0512920010100100010105,05129,2,41.0,39.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,127.0,1.2075423529134197,36.0,35.0,1.0,0.0,27.0,9.0,0.0,0.0,150.2,120.9,2.0,0.0,35.0,0.0,0.0,0.0,0.0,0.88,29.8
0512920010100100010106,05129,2,54.0,51.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,175.0,0.7077030511520439,72.0,71.0,1.0,0.0,59.0,13.0,0.0,0.0,131.1,123.1,2.0,2.0,66.0,2.0,0.0,1.0,0.0,1.33,101.7
0512920010100100010107,05129,2,30.0,29.0,27.0,1.0,26.0,0.0,0.0,0.0,0.0,93.0,0.23944167052703502,24.0,24.0,0.0,0.0,13.0,11.0,0.0,0.0,140.2,121.2,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.8,100.2
0512920010100100010108,05129,2,14.0,14.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,44.0,2.797806786950752,28.0,27.0,1.0,0.0,24.0,4.0,3.0,3.0,151.2,125.1,2.0,1.0,25.0,1.0,0.0,0.0,0.0,2.0,10.0
0512920010100100010109,05129,2,47.0,46.0,44.0,2.0,41.0,1.0,0.0,0.0,0.0,136.0,0.35818760211583733,17.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,141.1,125.1,2.0,0.0,16.0,0.0,1.0,0.0,0.0,0.36,47.5
0512920010100100010110,05129,2,13.0,13.0,13.0,1.0,12.0,0.0,0.0,0.0,0.0,36.0,0.4156919214093876,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.4,48.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,2.4
0512920010100200010101,05129,2,58.0,54.0,53.0,0.0,51.0,2.0,0.0,0.0,0.0,174.0,0.967224793263225,89.0,89.0,0.0,0.0,71.0,18.0,0.0,0.0,142.7,113.0,2.0,3.0,82.0,4.0,0.0,0.0,0.0,1.53,92.0
0512920010100200010102,05129,2,52.0,50.0,46.0,0.0,45.0,1.0,0.0,0.0,0.0,168.0,0.22717101100352738,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,248.8,249.7,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.06,13.2
0512920010100200010103,05129,2,22.0,21.0,21.0,0.0,18.0,3.0,0.0,0.0,0.0,73.0,2.355094535202402,90.0,88.0,1.0,0.0,62.0,28.0,2.0,2.0,126.9,115.9,2.0,1.0,82.0,5.0,0.0,0.0,0.0,4.09,38.2
0512920010100200010104,05129,2,66.0,50.0,49.0,5.0,42.0,1.0,0.0,0.0,0.0,165.0,2.0463651672147347,30.0,30.0,0.0,0.0,21.0,9.0,0.0,0.0,115.2,104.5,2.0,8.0,22.0,0.0,0.0,0.0,0.0,0.45,14.7
0512920010100200010105,05129,2,34.0,27.0,27.0,2.0,18.0,0.0,0.0,0.0,0.0,91.0,1.599456846006487,83.0,75.0,2.0,5.0,82.0,1.0,1.0,0.0,122.4,119.2,2.0,19.0,56.0,0.0,0.0,0.0,0.0,2.44,51.9
0512920010200400010101,05129,2,16.0,15.0,15.0,1.0,14.0,0.0,0.0,0.0,0.0,48.0,0.20768437615942253,8.0,8.0,0.0,0.0,7.0,1.0,0.0,0.0,151.1,143.4,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.5,38.5
0512920010200400010103,05129,2,59.0,56.0,56.0,6.0,50.0,0.0,0.0,0.0,0.0,174.0,0.7039489763758069,27.0,27.0,0.0,0.0,21.0,6.0,0.0,0.0,232.8,177.4,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.46,38.4
0512920010200400010104,05129,2,36.0,33.0,33.0,5.0,25.0,3.0,0.0,0.0,0.0,120.0,0.5494301823202489,68.0,68.0,0.0,0.0,65.0,3.0,0.0,0.0,117.2,99.4,2.0,28.0,40.0,0.0,0.0,0.0,0.0,1.89,123.8
0512920010200400010105,05129,2,23.0,22.0,22.0,1.0,18.0,3.0,0.0,0.0,0.0,51.0,1.0285621650626593,24.0,24.0,0.0,0.0,15.0,9.0,0.0,0.0,148.6,123.1,2.0,8.0,16.0,0.0,0.0,0.0,0.0,1.04,23.3
0512920010200400010106,05129,2,33.0,32.0,32.0,0.0,31.0,0.0,0.0,1.0,0.0,102.0,0.4472783071495742,50.0,49.0,0.0,1.0,46.0,4.0,2.0,0.0,121.3,99.9,2.0,21.0,28.0,0.0,0.0,0.0,0.0,1.52,111.8
0512920010200400010107,05129,2,36.0,33.0,32.0,2.0,30.0,0.0,0.0,0.0,0.0,111.0,0.5649163372953442,17.0,17.0,0.0,0.0,16.0,1.0,0.0,0.0,113.8,87.9,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.47,30.1
0512920010200500010101,05129,2,31.0,29.0,29.0,0.0,26.0,3.0,0.0,0.0,0.0,85.0,0.9452861154548382,48.0,48.0,0.0,0.0,44.0,4.0,0.0,0.0,112.8,97.2,2.0,23.0,25.0,0.0,0.0,0.0,0.0,1.55,50.8
0512920010200500010102,05129,2,16.0,13.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,41.0,0.23571854602108,4.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,219.8,217.7,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.25,17.0
